"user_id","date","price","item_name"
3110077,2015-06-16,2880,"item17"
3110077,2015-06-16,4320,"item13"
3110100,2015-06-01,3600,"item14"
3110100,2015-06-01,3600,"item15"
3110129,2015-06-02,3600,"item15"
3110129,2015-06-02,3600,"item14"
3110146,2015-06-29,5184,"item6"
3110146,2015-06-29,3168,"item12"
3110164,2015-06-10,3456,"item6"
3110164,2015-06-10,4320,"item10"
3110164,2015-06-10,6480,"item9"
3110166,2015-06-19,4320,"item16"
3110166,2015-06-19,3600,"item8"
3110212,2015-06-01,8100,"item8"
3110249,2015-06-16,3600,"item16"
3110255,2015-06-15,3600,"item16"
3110256,2015-06-23,12960,"item11"
3110256,2015-06-23,2880,"item3"
3110256,2015-06-23,4320,"item16"
3110256,2015-06-23,2880,"item2"
3110256,2015-06-23,3600,"item8"
3110355,2015-06-12,4320,"item16"
3110385,2015-06-08,3168,"item12"
3110385,2015-06-08,7200,"item14"
3110385,2015-06-08,7200,"item15"
3110405,2015-06-04,4320,"item11"
3110405,2015-06-04,3600,"item8"
3110425,2015-06-29,3600,"item14"
3110425,2015-06-29,1728,"item6"
3110425,2015-06-29,3600,"item15"
3110493,2015-06-15,7200,"item14"
3110493,2015-06-15,7200,"item15"
3110558,2015-06-02,2160,"item10"
3110558,2015-06-02,2160,"item9"
3110558,2015-06-02,2880,"item17"
3110570,2015-06-09,3600,"item15"
3110570,2015-06-09,2304,"item7"
3110570,2015-06-09,7200,"item14"
3110738,2015-06-16,3600,"item8"
3110744,2015-06-18,2880,"item17"
3110744,2015-06-18,2016,"item1"
3110744,2015-06-18,2880,"item18"
3110775,2015-06-10,4320,"item13"
3110775,2015-06-10,3600,"item15"
3110777,2015-06-16,4320,"item16"
3110777,2015-06-16,3600,"item8"
3110810,2015-06-01,3600,"item14"
3110810,2015-06-01,3600,"item8"
3110816,2015-06-01,3600,"item14"
3110816,2015-06-01,3600,"item15"
3110923,2015-06-03,4320,"item9"
3110923,2015-06-03,4320,"item10"
3110943,2015-06-16,3168,"item12"
3110943,2015-06-16,3600,"item14"
3110943,2015-06-16,8640,"item13"
3110943,2015-06-16,7200,"item15"
3110947,2015-06-19,4320,"item16"
3110958,2015-06-25,4320,"item13"
3110958,2015-06-25,2160,"item9"
3110958,2015-06-25,2160,"item10"
3111051,2015-06-26,8820,"item23"
3111109,2015-06-10,3600,"item16"
3111122,2015-06-25,2160,"item9"
3111122,2015-06-25,4320,"item16"
3111122,2015-06-25,2160,"item10"
3111145,2015-06-04,8640,"item11"
3111145,2015-06-04,7200,"item14"
3111145,2015-06-04,7200,"item15"
3111154,2015-06-17,4320,"item16"
3111166,2015-06-11,3600,"item16"
3111176,2015-06-23,7200,"item15"
3111200,2015-06-01,2160,"item9"
3111200,2015-06-01,2880,"item17"
3111200,2015-06-01,2160,"item10"
3111219,2015-06-22,4320,"item16"
3111233,2015-06-19,3600,"item14"
3111233,2015-06-19,3168,"item12"
3111233,2015-06-19,3600,"item15"
3111271,2015-06-10,7200,"item8"
3111322,2015-06-09,3600,"item16"
3111337,2015-06-02,3600,"item15"
3111337,2015-06-02,3600,"item14"
3111352,2015-06-08,2880,"item17"
3111352,2015-06-08,4320,"item10"
3111468,2015-06-17,3600,"item8"
3111468,2015-06-17,3600,"item16"
3111552,2015-06-16,3600,"item8"
3111552,2015-06-16,4320,"item16"
3111597,2015-06-15,3456,"item6"
3111597,2015-06-15,6912,"item7"
3111609,2015-06-11,4320,"item16"
3111638,2015-06-01,7200,"item14"
3111638,2015-06-01,3600,"item15"
3111641,2015-06-03,4500,"item15"
3111641,2015-06-03,4320,"item16"
3111699,2015-06-05,2880,"item3"
3111699,2015-06-05,4608,"item7"
3111699,2015-06-05,2880,"item2"
3111709,2015-06-18,3600,"item8"
3111753,2015-06-09,4320,"item13"
3111753,2015-06-09,4608,"item7"
3111753,2015-06-09,7200,"item15"
3111753,2015-06-09,3456,"item6"
3111753,2015-06-09,7200,"item14"
3111753,2015-06-09,2880,"item2"
3111777,2015-06-01,4320,"item13"
3111777,2015-06-01,3600,"item15"
3111777,2015-06-01,3600,"item14"
3111819,2015-06-12,3600,"item16"
3111862,2015-06-24,3600,"item15"
3111862,2015-06-24,3600,"item14"
3111862,2015-06-24,2304,"item7"
3111897,2015-06-12,3600,"item16"
3111899,2015-06-10,2304,"item7"
3111899,2015-06-10,2160,"item9"
3111899,2015-06-10,3600,"item16"
3111940,2015-06-05,8640,"item13"
3111940,2015-06-05,3600,"item14"
3111940,2015-06-05,3600,"item15"
3111967,2015-06-15,4320,"item16"
3111975,2015-06-24,4320,"item13"
3111975,2015-06-24,3600,"item14"
3111975,2015-06-24,3168,"item12"
3111975,2015-06-24,3600,"item15"
3112042,2015-06-29,4320,"item9"
3112042,2015-06-29,2160,"item10"
3112100,2015-06-24,3600,"item8"
3112100,2015-06-24,4320,"item16"
3112143,2015-06-02,3600,"item15"
3112143,2015-06-02,3600,"item14"
3112143,2015-06-02,3168,"item12"
3112165,2015-06-09,2160,"item10"
3112165,2015-06-09,2880,"item17"
3112165,2015-06-09,2160,"item9"
3112170,2015-06-08,3168,"item12"
3112170,2015-06-08,3600,"item15"
3112170,2015-06-08,3600,"item14"
3112212,2015-06-02,8640,"item13"
3112213,2015-06-16,3600,"item14"
3112213,2015-06-16,2880,"item17"
3112213,2015-06-16,4320,"item13"
3112213,2015-06-16,3600,"item15"
3112240,2015-06-02,2880,"item18"
3112240,2015-06-02,3600,"item14"
3112240,2015-06-02,3600,"item15"
3112263,2015-06-12,3600,"item8"
3112263,2015-06-12,4320,"item16"
3112267,2015-06-16,4320,"item16"
3112267,2015-06-16,3600,"item8"
3112268,2015-06-02,3600,"item15"
3112268,2015-06-02,4320,"item13"
3112268,2015-06-02,3600,"item8"
3112268,2015-06-02,3168,"item12"
3112268,2015-06-02,2304,"item7"
3112269,2015-06-09,7200,"item15"
3112287,2015-06-29,4320,"item16"
3112294,2015-06-02,3600,"item8"
3112294,2015-06-02,6336,"item12"
3112309,2015-06-26,3600,"item8"
3112360,2015-06-17,3600,"item15"
3112360,2015-06-17,4320,"item13"
3112373,2015-06-10,2880,"item3"
3112373,2015-06-10,2880,"item2"
3112373,2015-06-10,2592,"item4"
3112373,2015-06-10,4608,"item7"
3112373,2015-06-10,3600,"item14"
3112373,2015-06-10,2016,"item1"
3112380,2015-06-01,10800,"item6"
3112393,2015-06-29,2160,"item10"
3112393,2015-06-29,2160,"item9"
3112393,2015-06-29,7200,"item14"
3112393,2015-06-29,7200,"item15"
3112404,2015-06-08,4320,"item16"
3112404,2015-06-08,7200,"item15"
3112404,2015-06-08,4320,"item13"
3112404,2015-06-08,3600,"item14"
3112425,2015-06-05,3600,"item14"
3112425,2015-06-05,4320,"item13"
3112425,2015-06-05,3600,"item15"
3112428,2015-06-23,7200,"item8"
3112428,2015-06-23,4320,"item16"
3112428,2015-06-23,2160,"item9"
3112428,2015-06-23,6048,"item1"
3112456,2015-06-04,3600,"item15"
3112456,2015-06-04,3600,"item14"
3112468,2015-06-02,7200,"item8"
3112474,2015-06-25,4320,"item16"
3112488,2015-06-23,3168,"item12"
3112488,2015-06-23,3600,"item16"
3112488,2015-06-23,1728,"item6"
3112527,2015-06-12,4320,"item13"
3112527,2015-06-12,3600,"item14"
3112531,2015-06-10,3600,"item14"
3112531,2015-06-10,7200,"item15"
3112531,2015-06-10,4320,"item13"
3112581,2015-06-16,2304,"item7"
3112581,2015-06-16,7200,"item15"
3112581,2015-06-16,1728,"item6"
3112581,2015-06-16,3600,"item14"
3112601,2015-06-26,3600,"item15"
3112601,2015-06-26,3600,"item14"
3112601,2015-06-26,2016,"item1"
3112621,2015-06-23,3600,"item14"
3112621,2015-06-23,8640,"item13"
3112628,2015-06-19,3600,"item16"
3112630,2015-06-19,2304,"item7"
3112630,2015-06-19,3600,"item15"
3112630,2015-06-19,3168,"item12"
3112630,2015-06-19,3600,"item14"
3112650,2015-06-02,2160,"item10"
3112650,2015-06-02,2016,"item1"
3112650,2015-06-02,2304,"item7"
3112710,2015-06-01,10800,"item15"
3112751,2015-06-08,6912,"item7"
3112758,2015-06-18,3600,"item8"
3112764,2015-06-17,4320,"item16"
3112859,2015-06-17,13500,"item14"
3112861,2015-06-25,3600,"item15"
3112861,2015-06-25,3168,"item12"
3112861,2015-06-25,4608,"item7"
3112894,2015-06-18,3600,"item8"
3112898,2015-06-16,4320,"item16"
3112898,2015-06-16,3600,"item8"
3112963,2015-06-02,1728,"item6"
3112963,2015-06-02,7200,"item8"
3112992,2015-06-18,3600,"item8"
3113011,2015-06-02,3600,"item15"
3113011,2015-06-02,3600,"item14"
3113013,2015-06-22,2304,"item7"
3113013,2015-06-22,3168,"item12"
3113014,2015-06-01,2160,"item9"
3113014,2015-06-01,2160,"item10"
3113014,2015-06-01,3600,"item8"
3113016,2015-06-08,3600,"item14"
3113016,2015-06-08,3600,"item15"
3113016,2015-06-08,4320,"item16"
3113046,2015-06-26,4320,"item16"
3113047,2015-06-04,3600,"item15"
3113047,2015-06-04,4320,"item13"
3113047,2015-06-04,3600,"item14"
3113092,2015-06-22,2304,"item7"
3113092,2015-06-22,2016,"item1"
3113092,2015-06-22,4320,"item13"
3113137,2015-06-02,7200,"item15"
3113137,2015-06-02,3168,"item12"
3113137,2015-06-02,4320,"item16"
3113142,2015-06-09,3600,"item8"
3113142,2015-06-09,4320,"item16"
3113149,2015-06-01,1728,"item6"
3113149,2015-06-01,4320,"item13"
3113149,2015-06-01,3600,"item15"
3113195,2015-06-15,4500,"item15"
3113195,2015-06-15,3240,"item4"
3113195,2015-06-15,3600,"item8"
3113201,2015-06-11,7200,"item8"
3113247,2015-06-02,6336,"item12"
3113283,2015-06-16,3600,"item8"
3113283,2015-06-16,4320,"item13"
3113305,2015-06-23,3600,"item8"
3113305,2015-06-23,2160,"item9"
3113305,2015-06-23,3456,"item6"
3113305,2015-06-23,3168,"item12"
3113305,2015-06-23,4320,"item16"
3113305,2015-06-23,3600,"item14"
3113305,2015-06-23,4320,"item13"
3113305,2015-06-23,7200,"item15"
3113314,2015-06-10,7200,"item14"
3113314,2015-06-10,3600,"item15"
3113318,2015-06-16,3600,"item15"
3113318,2015-06-16,3600,"item14"
3113378,2015-06-15,4320,"item16"
3113378,2015-06-15,3168,"item12"
3113382,2015-06-16,3600,"item16"
3113383,2015-06-08,5760,"item17"
3113383,2015-06-08,2160,"item10"
3113397,2015-06-01,7200,"item15"
3113469,2015-06-16,4320,"item16"
3113480,2015-06-15,4320,"item10"
3113480,2015-06-15,4320,"item9"
3113499,2015-06-15,4320,"item16"
3113500,2015-06-01,6912,"item7"
3113500,2015-06-01,3600,"item15"
3113581,2015-06-01,7200,"item15"
3113642,2015-06-12,3600,"item16"
3113649,2015-06-16,2160,"item9"
3113649,2015-06-16,7200,"item8"
3113699,2015-06-02,2160,"item9"
3113699,2015-06-02,2160,"item10"
3113733,2015-06-08,3600,"item8"
3113793,2015-06-02,2700,"item16"
3113793,2015-06-29,3600,"item8"
3113848,2015-06-15,4320,"item16"
3113942,2015-06-02,4320,"item16"
3113942,2015-06-02,3600,"item8"
3113953,2015-06-03,6336,"item12"
3113953,2015-06-03,3600,"item8"
3113973,2015-06-11,1728,"item6"
3113973,2015-06-11,4032,"item1"
3114068,2015-06-01,3600,"item14"
3114068,2015-06-01,6336,"item12"
3114068,2015-06-01,4320,"item13"
3114072,2015-06-16,4320,"item16"
3114079,2015-06-02,3600,"item15"
3114079,2015-06-02,7200,"item8"
3114118,2015-06-02,2160,"item10"
3114118,2015-06-02,2880,"item18"
3114118,2015-06-02,2160,"item9"
3114118,2015-06-02,1728,"item6"
3114133,2015-06-10,7200,"item15"
3114133,2015-06-10,3600,"item14"
3114179,2015-06-23,3600,"item15"
3114179,2015-06-23,3600,"item14"
3114179,2015-06-23,3168,"item12"
3114186,2015-06-19,3600,"item8"
3114186,2015-06-19,4320,"item16"
3114219,2015-06-02,8640,"item13"
3114219,2015-06-02,3168,"item12"
3114219,2015-06-02,3600,"item15"
3114219,2015-06-02,2160,"item10"
3114236,2015-06-29,3456,"item6"
3114236,2015-06-29,4608,"item7"
3114237,2015-06-05,2160,"item10"
3114237,2015-06-05,3600,"item14"
3114237,2015-06-05,2160,"item9"
3114237,2015-06-05,4320,"item13"
3114237,2015-06-05,3600,"item15"
3114245,2015-06-22,4320,"item16"
3114245,2015-06-22,3600,"item15"
3114273,2015-06-01,4320,"item16"
3114273,2015-06-01,3456,"item6"
3114293,2015-06-16,3600,"item8"
3114296,2015-06-01,7200,"item15"
3114303,2015-06-26,7200,"item15"
3114303,2015-06-26,2304,"item7"
3114304,2015-06-18,3600,"item15"
3114304,2015-06-18,4608,"item7"
3114407,2015-06-18,1728,"item6"
3114407,2015-06-18,3600,"item15"
3114407,2015-06-18,2304,"item7"
3114423,2015-06-09,3168,"item12"
3114423,2015-06-09,3600,"item15"
3114423,2015-06-09,3600,"item14"
3114430,2015-06-08,3600,"item8"
3114430,2015-06-08,4320,"item16"
3114488,2015-06-08,3600,"item16"
3114496,2015-06-02,7200,"item15"
3114496,2015-06-02,3600,"item14"
3114558,2015-06-08,7200,"item14"
3114558,2015-06-08,4320,"item13"
3114558,2015-06-08,6336,"item12"
3114558,2015-06-08,10800,"item15"
3114587,2015-06-05,7200,"item15"
3114587,2015-06-05,4320,"item10"
3114711,2015-06-23,3600,"item14"
3114711,2015-06-23,3600,"item15"
3114711,2015-06-23,4320,"item16"
3114734,2015-06-01,3600,"item8"
3114734,2015-06-01,4320,"item16"
3114745,2015-06-23,2160,"item9"
3114745,2015-06-23,3600,"item15"
3114745,2015-06-16,1728,"item6"
3114745,2015-06-16,3168,"item12"
3114745,2015-06-16,3600,"item15"
3114745,2015-06-23,2160,"item10"
3114777,2015-06-16,4320,"item16"
3114797,2015-06-12,4320,"item16"
3114803,2015-06-24,2880,"item3"
3114803,2015-06-24,3600,"item15"
3114803,2015-06-24,2880,"item2"
3114826,2015-06-23,3600,"item15"
3114826,2015-06-23,3600,"item8"
3114828,2015-06-12,2592,"item4"
3114828,2015-06-12,2304,"item7"
3114828,2015-06-12,3600,"item15"
3114835,2015-06-16,3168,"item12"
3114835,2015-06-16,3600,"item14"
3114835,2015-06-16,3600,"item15"
3114835,2015-06-16,3600,"item8"
3114941,2015-06-18,3600,"item8"
3114979,2015-06-11,2160,"item10"
3114979,2015-06-11,3600,"item15"
3114979,2015-06-11,3600,"item16"
3115012,2015-06-16,4320,"item16"
3115015,2015-06-09,4320,"item16"
3115078,2015-06-22,4320,"item13"
3115078,2015-06-22,3600,"item14"
3115084,2015-06-02,4320,"item16"
3115084,2015-06-02,5760,"item18"
3115084,2015-06-02,3600,"item15"
3115084,2015-06-02,2880,"item17"
3115084,2015-06-02,2304,"item7"
3115128,2015-06-17,4320,"item16"
3115128,2015-06-17,3600,"item8"
3115135,2015-06-18,3600,"item8"
3115173,2015-06-16,3600,"item14"
3115173,2015-06-16,2880,"item17"
3115173,2015-06-16,3600,"item15"
3115174,2015-06-25,3600,"item15"
3115174,2015-06-25,6480,"item10"
3115175,2015-06-05,3600,"item14"
3115175,2015-06-05,4320,"item13"
3115175,2015-06-05,3600,"item15"
3115175,2015-06-05,3168,"item12"
3115202,2015-06-29,3600,"item14"
3115202,2015-06-29,3600,"item15"
3115202,2015-06-29,1728,"item6"
3115262,2015-06-29,3600,"item8"
3115262,2015-06-29,4320,"item13"
3115269,2015-06-02,8640,"item13"
3115288,2015-06-10,3600,"item16"
3115312,2015-06-17,8640,"item16"
3120042,2015-06-01,1728,"item6"
3120042,2015-06-01,7200,"item8"
3120127,2015-06-03,2160,"item10"
3120127,2015-06-03,2160,"item9"
3120127,2015-06-03,3600,"item15"
3120128,2015-06-16,4320,"item16"
3120151,2015-06-08,4320,"item16"
3120151,2015-06-08,3600,"item8"
3120168,2015-06-03,4320,"item16"
3120169,2015-06-18,4320,"item16"
3120184,2015-06-25,10800,"item8"
3120184,2015-06-25,4320,"item16"
3120196,2015-06-09,3600,"item8"
3120236,2015-06-12,3600,"item15"
3120236,2015-06-12,3600,"item14"
3120241,2015-06-04,7200,"item15"
3120241,2015-06-04,3168,"item12"
3120258,2015-06-25,3600,"item14"
3120258,2015-06-25,4320,"item13"
3120258,2015-06-25,3600,"item15"
3120258,2015-06-25,3168,"item12"
3120258,2015-06-25,4320,"item16"
3120340,2015-06-11,1728,"item6"
3120340,2015-06-11,6912,"item7"
3120350,2015-06-03,3600,"item14"
3120350,2015-06-03,3600,"item15"
3120405,2015-06-08,4320,"item11"
3120405,2015-06-08,3456,"item6"
3120405,2015-06-08,4320,"item13"
3120405,2015-06-08,3600,"item15"
3120405,2015-06-08,3600,"item14"
3120492,2015-06-17,2304,"item7"
3120492,2015-06-17,3600,"item15"
3120492,2015-06-17,3600,"item14"
3120547,2015-06-02,3600,"item14"
3120547,2015-06-02,2160,"item9"
3120547,2015-06-02,2160,"item10"
3120596,2015-06-15,4320,"item16"
3120617,2015-06-16,7200,"item15"
3120617,2015-06-16,7200,"item14"
3120637,2015-06-23,7200,"item15"
3120637,2015-06-23,3168,"item12"
3120654,2015-06-01,3600,"item15"
3120654,2015-06-01,2160,"item9"
3120654,2015-06-01,2880,"item17"
3120654,2015-06-01,2160,"item10"
3120654,2015-06-01,3600,"item8"
3120670,2015-06-12,2160,"item10"
3120670,2015-06-12,3168,"item12"
3120670,2015-06-12,2160,"item9"
3120683,2015-06-02,2880,"item2"
3120683,2015-06-02,3600,"item15"
3120683,2015-06-02,2880,"item3"
3120686,2015-06-01,3168,"item12"
3120686,2015-06-01,4320,"item13"
3120686,2015-06-01,3600,"item14"
3120686,2015-06-01,3600,"item15"
3120688,2015-06-10,4320,"item13"
3120688,2015-06-10,3600,"item15"
3120688,2015-06-10,2592,"item4"
3120688,2015-06-10,2880,"item17"
3120688,2015-06-10,3168,"item12"
3120732,2015-06-23,3600,"item15"
3120732,2015-06-23,3600,"item14"
3120744,2015-06-23,2880,"item17"
3120744,2015-06-23,7200,"item14"
3120744,2015-06-23,3600,"item15"
3120763,2015-06-11,4320,"item16"
3120776,2015-06-02,12600,"item1"
3120798,2015-06-16,3600,"item15"
3120798,2015-06-16,3600,"item14"
3120824,2015-06-04,4320,"item16"
3120824,2015-06-04,3600,"item8"
3120824,2015-06-04,2160,"item10"
3120904,2015-06-25,7200,"item15"
3120909,2015-06-26,7200,"item8"
3120935,2015-06-09,3456,"item6"
3120961,2015-06-18,3600,"item8"
3120996,2015-06-09,4320,"item16"
3121003,2015-06-01,1728,"item6"
3121003,2015-06-01,3600,"item15"
3121003,2015-06-01,3600,"item14"
3121015,2015-06-12,3600,"item8"
3121053,2015-06-12,3600,"item16"
3121124,2015-06-04,3600,"item14"
3121124,2015-06-04,2160,"item10"
3121124,2015-06-04,4320,"item16"
3121124,2015-06-04,1728,"item6"
3121124,2015-06-04,4320,"item13"
3121124,2015-06-04,2160,"item9"
3121124,2015-06-04,7200,"item15"
3121133,2015-06-09,3168,"item12"
3121133,2015-06-09,7200,"item15"
3121133,2015-06-09,3600,"item14"
3121137,2015-06-16,6336,"item12"
3121137,2015-06-16,2160,"item10"
3121145,2015-06-02,4320,"item13"
3121145,2015-06-02,3600,"item14"
3121145,2015-06-02,3600,"item15"
3121165,2015-06-01,3456,"item6"
3121165,2015-06-01,6048,"item1"
3121169,2015-06-23,3600,"item15"
3121169,2015-06-23,3600,"item8"
3121169,2015-06-23,2160,"item10"
3121173,2015-06-01,3168,"item12"
3121173,2015-06-01,3600,"item14"
3121173,2015-06-01,4320,"item13"
3121173,2015-06-01,3600,"item15"
3121173,2015-06-01,2304,"item7"
3121192,2015-06-26,2304,"item7"
3121192,2015-06-26,3600,"item14"
3121192,2015-06-26,3600,"item15"
3121192,2015-06-26,3168,"item12"
3121212,2015-06-22,8640,"item13"
3121212,2015-06-22,4608,"item7"
3121212,2015-06-22,3600,"item15"
3121212,2015-06-22,7200,"item14"
3121212,2015-06-22,3600,"item8"
3121232,2015-06-22,2016,"item1"
3121232,2015-06-22,3600,"item8"
3121232,2015-06-22,2880,"item17"
3121234,2015-06-23,10800,"item15"
3121234,2015-06-23,7200,"item14"
3121234,2015-06-23,1728,"item6"
3121234,2015-06-23,4320,"item13"
3121331,2015-06-22,4320,"item16"
3121386,2015-06-26,3600,"item15"
3121386,2015-06-26,3600,"item14"
3121386,2015-06-26,2160,"item9"
3121394,2015-06-02,4320,"item16"
3121394,2015-06-02,3600,"item8"
3121439,2015-06-02,2880,"item17"
3121439,2015-06-02,4320,"item11"
3121465,2015-06-08,3600,"item8"
3121478,2015-06-09,4320,"item16"
3121502,2015-06-01,2304,"item7"
3121502,2015-06-01,3600,"item15"
3121502,2015-06-01,3600,"item14"
3121531,2015-06-02,3600,"item14"
3121531,2015-06-02,4320,"item13"
3121531,2015-06-02,3600,"item15"
3121540,2015-06-29,6480,"item9"
3121540,2015-06-29,2160,"item10"
3121607,2015-06-12,3600,"item16"
3121609,2015-06-10,3600,"item15"
3121609,2015-06-10,3600,"item14"
3121609,2015-06-10,3600,"item16"
3121648,2015-06-04,3168,"item12"
3121648,2015-06-04,2160,"item10"
3121648,2015-06-04,2160,"item9"
3121664,2015-06-09,2160,"item9"
3121664,2015-06-09,2160,"item10"
3121664,2015-06-09,4320,"item16"
3121699,2015-06-04,2160,"item9"
3121699,2015-06-04,2880,"item17"
3121699,2015-06-04,2160,"item10"
3121713,2015-06-09,2880,"item17"
3121713,2015-06-09,2880,"item2"
3121713,2015-06-09,4320,"item10"
3121720,2015-06-02,4320,"item9"
3121720,2015-06-02,4320,"item10"
3121737,2015-06-22,3600,"item15"
3121737,2015-06-22,4320,"item13"
3121740,2015-06-09,6336,"item12"
3121740,2015-06-09,5760,"item17"
3121758,2015-06-15,2592,"item4"
3121758,2015-06-15,2016,"item1"
3121758,2015-06-15,3168,"item12"
3121773,2015-06-18,3600,"item8"
3121803,2015-06-26,4320,"item10"
3121803,2015-06-26,2304,"item7"
3121803,2015-06-26,2160,"item9"
3121829,2015-06-23,3600,"item8"
3121829,2015-06-23,4320,"item16"
3121974,2015-06-12,3168,"item12"
3121974,2015-06-12,1728,"item6"
3121974,2015-06-12,4320,"item10"
3121974,2015-06-12,2160,"item9"
3121982,2015-06-18,3600,"item8"
3122026,2015-06-23,3600,"item8"
3122046,2015-06-26,3600,"item8"
3122046,2015-06-26,4320,"item16"
3122130,2015-06-29,2160,"item9"
3122130,2015-06-29,6480,"item10"
3122195,2015-06-18,7200,"item8"
3122234,2015-06-09,7200,"item8"
3122261,2015-06-18,3600,"item8"
3122299,2015-06-23,4320,"item10"
3122299,2015-06-23,2880,"item17"
3122306,2015-06-05,2160,"item10"
3122306,2015-06-05,2160,"item9"
3122369,2015-06-15,4320,"item13"
3122369,2015-06-15,3600,"item14"
3122369,2015-06-15,3600,"item15"
3122396,2015-06-23,1728,"item6"
3122396,2015-06-23,3600,"item15"
3122396,2015-06-23,3600,"item8"
3122452,2015-06-22,3600,"item15"
3122452,2015-06-22,3600,"item14"
3122452,2015-06-22,3168,"item12"
3122455,2015-06-12,4032,"item1"
3122455,2015-06-12,2880,"item17"
3122455,2015-06-12,4320,"item16"
3122485,2015-06-09,6336,"item12"
3122485,2015-06-09,2160,"item10"
3122485,2015-06-09,2160,"item9"
3122485,2015-06-09,4320,"item11"
3122485,2015-06-09,2880,"item17"
3122531,2015-06-05,3600,"item8"
3122531,2015-06-05,2880,"item17"
3122531,2015-06-05,2160,"item9"
3122531,2015-06-05,2160,"item10"
3122556,2015-06-18,3600,"item15"
3122556,2015-06-18,4608,"item7"
3122560,2015-06-17,4320,"item16"
3122560,2015-06-17,3600,"item14"
3122560,2015-06-17,3600,"item15"
3122575,2015-06-18,3600,"item8"
3122600,2015-06-25,2592,"item4"
3122600,2015-06-25,2016,"item1"
3122600,2015-06-25,3600,"item14"
3122601,2015-06-02,3600,"item14"
3122601,2015-06-02,3456,"item6"
3122601,2015-06-02,3600,"item15"
3122608,2015-06-23,4320,"item16"
3122621,2015-06-02,3168,"item12"
3122621,2015-06-02,3600,"item14"
3122621,2015-06-02,4320,"item13"
3122621,2015-06-02,3600,"item15"
3122637,2015-06-10,3600,"item8"
3122655,2015-06-29,3600,"item8"
3122655,2015-06-29,3600,"item14"
3122655,2015-06-29,3600,"item15"
3122670,2015-06-26,7200,"item8"
3122678,2015-06-04,3168,"item12"
3122678,2015-06-04,7200,"item8"
3122702,2015-06-17,3600,"item15"
3122702,2015-06-17,3600,"item14"
3122702,2015-06-17,3168,"item12"
3122796,2015-06-05,4320,"item16"
3122796,2015-06-05,3600,"item8"
3122796,2015-06-05,2880,"item17"
3122796,2015-06-05,2160,"item9"
3122796,2015-06-05,2160,"item10"
3122801,2015-06-18,3600,"item8"
3122969,2015-06-08,1728,"item6"
3122969,2015-06-08,2160,"item9"
3122969,2015-06-08,2160,"item10"
3123098,2015-06-12,8640,"item16"
3123103,2015-06-23,3600,"item15"
3123103,2015-06-23,3600,"item14"
3123109,2015-06-23,6480,"item10"
3123109,2015-06-23,2160,"item9"
3123109,2015-06-23,3456,"item6"
3123136,2015-06-25,4320,"item10"
3123136,2015-06-25,2880,"item17"
3123147,2015-06-16,4320,"item16"
3123196,2015-06-18,3600,"item14"
3123196,2015-06-18,2160,"item9"
3123196,2015-06-18,3600,"item8"
3123196,2015-06-18,2160,"item10"
3123196,2015-06-18,7200,"item15"
3123196,2015-06-18,1728,"item6"
3123196,2015-06-18,4320,"item13"
3123199,2015-06-16,3600,"item15"
3123199,2015-06-16,4320,"item13"
3123199,2015-06-16,2880,"item17"
3123199,2015-06-16,4320,"item10"
3123199,2015-06-16,4320,"item9"
3123199,2015-06-16,3600,"item14"
3123212,2015-06-26,4320,"item13"
3123212,2015-06-26,2880,"item17"
3123212,2015-06-26,3600,"item14"
3123212,2015-06-26,3600,"item15"
3123274,2015-06-23,2880,"item17"
3123334,2015-06-17,2160,"item9"
3123334,2015-06-17,2160,"item10"
3123334,2015-06-17,3168,"item12"
3123334,2015-06-17,1728,"item6"
3123334,2015-06-17,4320,"item16"
3123345,2015-06-29,7200,"item15"
3123345,2015-06-29,3600,"item14"
3123351,2015-06-11,3600,"item16"
3123362,2015-06-03,3600,"item14"
3123362,2015-06-03,7200,"item15"
3123362,2015-06-03,4320,"item16"
3123369,2015-06-09,4320,"item16"
3123372,2015-06-09,2880,"item3"
3123372,2015-06-09,2880,"item2"
3123392,2015-06-18,3600,"item8"
3123392,2015-06-18,4320,"item10"
3123392,2015-06-18,4320,"item9"
3123392,2015-06-18,2880,"item17"
3123417,2015-06-11,4320,"item16"
3123439,2015-06-02,4320,"item9"
3123439,2015-06-02,4320,"item10"
3123476,2015-06-23,2700,"item16"
3123481,2015-06-26,4320,"item16"
3123568,2015-06-09,10800,"item15"
3123616,2015-06-16,3456,"item6"
3123616,2015-06-16,2160,"item9"
3123616,2015-06-16,2160,"item10"
3123785,2015-06-16,2160,"item9"
3123785,2015-06-16,4608,"item7"
3123785,2015-06-16,2160,"item10"
3123791,2015-06-10,4320,"item16"
3123793,2015-06-10,3600,"item15"
3123793,2015-06-10,1728,"item6"
3123793,2015-06-10,3600,"item14"
3123830,2015-06-03,2160,"item9"
3123830,2015-06-03,6480,"item10"
3123852,2015-06-08,2880,"item17"
3123852,2015-06-08,2160,"item9"
3123852,2015-06-08,2160,"item10"
3123906,2015-06-08,5184,"item6"
3124168,2015-06-29,4320,"item10"
3124168,2015-06-29,4320,"item9"
3124181,2015-06-05,4320,"item9"
3124181,2015-06-05,4320,"item10"
3124213,2015-06-01,8640,"item9"
3124233,2015-06-08,3600,"item8"
3124259,2015-06-17,4320,"item16"
3124259,2015-06-17,3600,"item8"
3124261,2015-06-23,4320,"item9"
3124261,2015-06-23,4320,"item10"
